Sample,X(ms) [12.08.2026 16:46:29 040 UTC],"I1[%I17.0]","I2[%I17.1]","I3[%I17.2]","I4[%I17.3]","Q1[%Q4.0]","Q2[%Q4.1]","Q3[%Q4.2]","Q4[%Q4.3]"
239867,1786553432104.715002,0,0,0,1,0,0,1,0
239868,1786553432105.722889,0,0,0,1,0,0,1,0
239869,1786553432106.727075,0,0,0,1,0,0,1,0
239870,1786553432107.736863,0,0,0,1,0,0,1,0
239871,1786553432108.753252,0,0,0,1,0,0,1,0
239872,1786553432109.758338,0,0,0,1,0,0,1,0
239873,1786553432110.767626,0,0,0,1,0,0,1,0
239874,1786553432111.777513,0,0,0,1,0,0,1,0
239875,1786553432112.783802,0,0,0,1,0,0,1,0
239876,1786553432113.790988,0,0,0,1,0,0,1,0
239877,1786553432114.807877,0,0,0,1,0,0,1,0
239878,1786553432115.806263,0,0,0,1,0,0,1,0
239879,1786553432116.813551,0,0,0,1,0,0,1,0
239880,1786553432117.855343,0,0,0,1,0,0,1,0
239881,1786553432118.847129,0,0,0,1,0,0,1,0
239882,1786553432119.854717,0,0,0,1,0,0,1,0
239883,1786553432120.857505,0,0,0,1,0,0,1,0
239884,1786553432121.871792,0,0,0,1,0,0,1,0
239885,1786553432122.879380,0,0,0,1,0,0,1,0
239886,1786553432123.909271,0,0,0,1,0,0,1,0
239887,1786553432124.925160,0,0,0,1,0,0,1,0
239888,1786553432125.912645,0,0,0,1,0,0,1,0
239889,1786553432126.917032,0,0,0,1,0,0,1,0
239890,1786553432127.924119,0,0,0,1,0,0,1,0
239891,1786553432128.930907,0,0,0,1,0,0,1,0
239892,1786553432129.937796,0,0,0,1,0,0,1,0
239893,1786553432130.948183,0,0,0,1,0,0,1,0
239894,1786553432131.955670,0,0,0,1,0,0,1,0
239895,1786553432132.963656,0,0,0,1,0,0,1,0
239896,1786553432133.991046,0,0,0,1,0,0,1,0
239897,1786553432134.992033,0,0,0,1,0,0,1,0
239898,1786553432136.002419,0,0,0,1,0,0,1,0
239899,1786553432137.007908,0,0,0,1,0,0,1,0
239900,1786553432138.033297,0,0,0,1,0,0,1,0
239901,1786553432139.064788,0,0,0,1,0,0,1,0
239902,1786553432140.040073,0,0,0,1,0,0,1,0
239903,1786553432141.052762,0,0,0,1,0,0,1,0
239904,1786553432142.058348,0,0,0,1,0,0,1,0
239905,1786553432143.066937,0,0,0,1,0,0,1,0
239906,1786553432144.076825,0,0,0,1,0,0,1,0
239907,1786553432145.084512,0,0,0,1,0,0,1,0
239908,1786553432146.123203,0,0,0,1,0,0,1,0
239909,1786553432147.111888,0,0,0,1,0,0,1,0
239910,1786553432148.121477,0,0,0,1,0,0,1,0
239911,1786553432149.133364,0,0,0,1,0,0,1,0
239912,1786553432150.146052,0,0,0,1,0,0,1,0
239913,1786553432151.155440,0,0,0,1,0,0,1,0
239914,1786553432152.161627,0,0,0,1,0,0,1,0
239915,1786553432153.166014,0,0,0,1,0,0,1,0
239916,1786553432154.192403,0,0,0,1,0,0,1,0
239917,1786553432155.187090,0,0,0,1,0,0,1,0
239918,1786553432156.193977,0,0,0,1,0,0,1,0
239919,1786553432157.202764,0,0,0,1,0,0,1,0
239920,1786553432158.210651,0,0,0,1,0,0,1,0
239921,1786553432159.219938,0,0,0,1,0,0,1,0
239922,1786553432160.228325,0,0,0,1,0,0,1,0
239923,1786553432161.238012,0,0,0,1,0,0,1,0
239924,1786553432162.246401,0,0,0,1,0,0,1,0
239925,1786553432163.254887,0,0,0,1,0,0,1,0
239926,1786553432164.263575,0,0,0,1,0,0,1,0
239927,1786553432165.273065,0,0,0,1,0,0,1,0
239928,1786553432166.286451,0,0,0,1,0,0,1,0
239929,1786553432167.310041,0,0,0,1,0,0,1,0
239930,1786553432168.312429,0,0,0,1,0,0,1,0
239931,1786553432169.321117,0,0,0,1,0,0,1,0
239932,1786553432170.334504,0,0,0,1,0,0,1,0
239933,1786553432171.338191,0,0,0,1,0,0,1,0
239934,1786553432172.360580,0,0,0,1,0,0,1,0
239935,1786553432173.360567,0,0,0,1,0,0,1,0
239936,1786553432174.362654,0,0,0,1,0,0,1,0
239937,1786553432175.368642,0,0,0,1,0,0,1,0
239938,1786553432176.380331,0,0,0,1,0,0,1,0
239939,1786553432177.385518,0,0,0,1,0,0,1,0
239940,1786553432178.397107,0,0,0,1,0,0,1,0
239941,1786553432179.403393,0,0,0,1,0,0,1,0
239942,1786553432180.413480,0,0,0,1,0,0,1,0
239943,1786553432181.424068,0,0,0,1,0,0,1,0
239944,1786553432182.431457,0,0,0,1,0,0,1,0
239945,1786553432183.454345,0,0,0,1,0,0,1,0
239946,1786553432184.455532,0,0,0,1,0,0,1,0
239947,1786553432185.659637,0,0,0,1,0,0,1,0
239948,1786553432186.521513,0,0,0,1,0,0,1,0
239949,1786553432187.516298,0,0,0,1,0,0,1,0
239950,1786553432188.498883,0,0,0,1,0,0,1,0
239951,1786553432189.516572,0,0,0,1,0,0,1,0
239952,1786553432190.549562,0,0,0,1,0,0,1,0
239953,1786553432191.526946,0,0,0,1,0,0,1,0
239954,1786553432192.539835,0,0,0,1,0,0,1,0
239955,1786553432193.554024,0,0,0,1,0,0,1,0
239956,1786553432194.561712,0,0,0,1,0,0,1,0
239957,1786553432195.569800,0,0,0,1,0,0,1,0
239958,1786553432196.575487,0,0,0,1,0,0,1,0
239959,1786553432197.584274,0,0,0,1,0,0,1,0
239960,1786553432198.600263,0,0,0,1,0,0,1,0
239961,1786553432199.627352,0,0,0,1,0,0,1,0
239962,1786553432200.628238,0,0,0,1,0,0,1,0
239963,1786553432201.635028,0,0,0,1,0,0,1,0
239964,1786553432202.643615,0,0,0,1,0,0,1,0
239965,1786553432203.649704,0,0,0,1,0,0,1,0
239966,1786553432204.654991,0,0,0,1,0,0,1,0
239967,1786553432205.664180,0,0,0,1,0,0,1,0
239968,1786553432206.671266,0,0,0,1,0,0,1,0
239969,1786553432207.680854,0,0,0,1,0,0,1,0
239970,1786553432208.688741,0,0,0,1,0,0,1,0
239971,1786553432209.697628,0,0,0,1,0,0,1,0
239972,1786553432210.704515,0,0,0,1,0,0,1,0
239973,1786553432211.711802,0,0,0,1,0,0,1,0
239974,1786553432212.719890,0,0,0,1,0,0,1,0
239975,1786553432213.727077,0,0,0,1,0,0,1,0
239976,1786553432214.763366,0,0,0,1,0,0,1,0
239977,1786553432215.777853,0,0,0,1,0,0,1,0
239978,1786553432216.785141,0,0,0,1,0,0,1,0
239979,1786553432217.788128,0,0,0,1,0,0,1,0
239980,1786553432218.799116,0,0,0,1,0,0,1,0
239981,1786553432219.808203,0,0,0,1,0,0,1,0
239982,1786553432220.812291,0,0,0,1,0,0,1,0
239983,1786553432221.829379,0,0,0,1,0,0,1,0
239984,1786553432222.837767,0,0,0,1,0,0,1,0
239985,1786553432223.843655,0,0,0,1,0,0,1,0
239986,1786553432224.859544,0,0,0,1,0,0,1,0
239987,1786553432225.861231,0,0,0,1,0,0,1,0
239988,1786553432226.870319,0,0,0,1,0,0,1,0
239989,1786553432227.878305,0,0,0,1,0,0,1,0
239990,1786553432228.886493,0,0,0,1,0,0,1,0
239991,1786553432229.911782,0,0,0,1,0,0,1,0
239992,1786553432230.911068,0,0,0,1,0,0,1,0
239993,1786553432231.923957,0,0,0,1,0,0,1,0
239994,1786553432232.929045,0,0,0,1,0,0,1,0
239995,1786553432233.935733,0,0,0,1,0,0,1,0
239996,1786553432234.952822,0,0,0,1,0,0,1,0
239997,1786553432235.950908,0,0,0,1,0,0,1,0
239998,1786553432236.958396,0,0,0,1,0,0,1,0
239999,1786553432237.966384,0,0,0,1,0,0,1,0
240000,1786553432238.976871,0,0,0,1,0,0,1,0
240001,1786553432239.984558,0,0,0,1,0,0,1,0
240002,1786553432240.990744,0,0,0,1,0,0,1,0
240003,1786553432241.998632,0,0,0,1,0,0,1,0
240004,1786553432243.007719,0,0,0,1,0,0,1,0
240005,1786553432244.016507,0,0,0,1,0,0,1,0
240006,1786553432245.209412,0,0,0,1,0,0,1,0
240007,1786553432246.204997,0,0,0,1,0,0,1,0
240008,1786553432247.210785,0,0,0,1,0,0,1,0
240009,1786553432248.219272,0,0,0,1,0,0,1,0
240010,1786553432249.221359,0,0,0,1,0,0,1,0
240011,1786553432250.227147,0,0,0,1,0,0,1,0
240012,1786553432251.232533,0,0,0,1,0,0,1,0
240013,1786553432252.238319,0,0,0,1,0,0,1,0
240014,1786553432253.246008,0,0,0,1,0,0,1,0
240015,1786553432254.253495,0,0,0,1,0,0,1,0
240016,1786553432255.260883,0,0,0,1,0,0,1,0
240017,1786553432256.269571,0,0,0,1,0,0,1,0
240018,1786553432257.276757,0,0,0,1,0,0,1,0
240019,1786553432258.283645,0,0,0,1,0,0,1,0
240020,1786553432259.299332,0,0,0,1,0,0,1,0
240021,1786553432260.303220,0,0,0,1,0,0,1,0
240022,1786553432261.309607,0,0,0,1,0,0,1,0
240023,1786553432262.317296,0,0,0,1,0,0,1,0
240024,1786553432263.324083,0,0,0,1,0,0,1,0
240025,1786553432264.335170,0,0,0,1,0,0,1,0
240026,1786553432265.343358,0,0,0,1,0,0,1,0
240027,1786553432266.348046,0,0,0,1,0,0,1,0
240028,1786553432267.357436,0,0,0,1,0,0,1,0
240029,1786553432268.364823,0,0,0,1,0,0,1,0
240030,1786553432269.375312,0,0,0,1,0,0,1,0
240031,1786553432270.379499,0,0,0,1,0,0,1,0
240032,1786553432271.390088,0,0,0,1,0,0,1,0
240033,1786553432272.396076,0,0,0,1,0,0,1,0
240034,1786553432273.405965,0,0,0,1,0,0,1,0
240035,1786553432274.411452,0,0,0,1,0,0,1,0
240036,1786553432275.439841,0,0,0,1,0,0,1,0
240037,1786553432276.433427,0,0,0,1,0,0,1,0
240038,1786553432277.439314,0,0,0,1,0,0,1,0
240039,1786553432278.446901,0,0,0,1,0,0,1,0
240040,1786553432279.454089,0,0,0,1,0,0,1,0
240041,1786553432280.467477,0,0,0,1,0,0,1,0
240042,1786553432281.471064,0,0,0,1,0,0,1,0
240043,1786553432282.481851,0,0,0,1,0,0,1,0
240044,1786553432283.485938,0,0,0,1,0,0,1,0
240045,1786553432284.492725,0,0,0,1,0,0,1,0
240046,1786553432285.501112,0,0,0,1,0,0,1,0
240047,1786553432286.532000,0,0,0,1,0,0,1,0
240048,1786553432287.515488,0,0,0,1,0,0,1,0
240049,1786553432288.523076,0,0,0,1,0,0,1,0
240050,1786553432289.550464,0,0,0,1,0,0,1,0
240051,1786553432290.568055,0,0,0,1,0,0,1,0
240052,1786553432291.554540,0,0,0,1,0,0,1,0
240053,1786553432292.564528,0,0,0,1,0,0,1,0
240054,1786553432293.571716,0,0,0,1,0,0,1,0
240055,1786553432294.582105,0,0,0,1,0,0,1,0
240056,1786553432295.587993,0,0,0,1,0,0,1,0
240057,1786553432296.606483,0,0,0,1,0,0,1,0
240058,1786553432297.609571,0,0,0,1,0,0,1,0
240059,1786553432298.615959,0,0,0,1,0,0,1,0
240060,1786553432299.625948,0,0,0,1,0,0,1,0
240061,1786553432300.630937,0,0,0,1,0,0,1,0
240062,1786553432301.641725,0,0,0,1,0,0,1,0
240063,1786553432302.646412,0,0,0,1,0,0,1,0
240064,1786553432303.656199,0,0,0,1,0,0,1,0
240065,1786553432304.661786,0,0,0,1,0,0,1,0
240066,1786553432306.078210,0,0,0,1,0,0,1,0
240067,1786553432307.087899,0,0,0,1,0,0,1,0
240068,1786553432308.049483,0,0,0,1,0,0,1,0
240069,1786553432309.055169,0,0,0,1,0,0,1,0
240070,1786553432310.063359,0,0,0,1,0,0,1,0
240071,1786553432311.069746,0,0,0,1,0,0,1,0
240072,1786553432312.078633,0,0,0,1,0,0,1,0
240073,1786553432313.096522,0,0,0,1,0,0,1,0
240074,1786553432314.096208,0,0,0,1,0,0,1,0
240075,1786553432315.109796,0,0,0,1,0,0,1,0
240076,1786553432316.111184,0,0,0,1,0,0,1,0
240077,1786553432317.121673,0,0,0,1,0,0,1,0
240078,1786553432318.127761,0,0,0,1,0,0,1,0
240079,1786553432319.136946,0,0,0,1,0,0,1,0
240080,1786553432320.142633,0,0,0,1,0,0,1,0
240081,1786553432321.193322,0,0,0,1,0,0,1,0
240082,1786553432322.168207,0,0,0,1,0,0,1,0
240083,1786553432323.179496,0,0,0,1,0,0,1,0
240084,1786553432324.182083,0,0,0,1,0,0,1,0
240085,1786553432325.189670,0,0,0,1,0,0,1,0
240086,1786553432326.196158,0,0,0,1,0,0,1,0
240087,1786553432327.205745,0,0,0,1,0,0,1,0
240088,1786553432328.213933,0,0,0,1,0,0,1,0
240089,1786553432329.235222,0,0,0,1,0,0,1,0
240090,1786553432330.234809,0,0,0,1,0,0,1,0
240091,1786553432331.242098,0,0,0,1,0,0,1,0
240092,1786553432332.248986,0,0,0,1,0,0,1,0
240093,1786553432333.258973,0,0,0,1,0,0,1,0
240094,1786553432334.267262,0,0,0,1,0,0,1,0
240095,1786553432335.276349,0,0,0,1,0,0,1,0
240096,1786553432336.297035,0,0,0,1,0,0,1,0
240097,1786553432337.312524,0,0,0,1,0,0,1,0
240098,1786553432338.307811,0,0,0,1,0,0,1,0
240099,1786553432339.315598,0,0,0,1,0,0,1,0
240100,1786553432340.318686,0,0,0,1,0,0,1,0
240101,1786553432341.326373,0,0,0,1,0,0,1,0
240102,1786553432342.332060,0,0,0,1,0,0,1,0
240103,1786553432343.345349,0,0,0,1,0,0,1,0
240104,1786553432344.349637,0,0,0,1,0,0,1,0
240105,1786553432345.375925,0,0,0,1,0,0,1,0
240106,1786553432346.381813,0,0,0,1,0,0,1,0
240107,1786553432347.378199,0,0,0,1,0,0,1,0
240108,1786553432348.385886,0,0,0,1,0,0,1,0
240109,1786553432349.392673,0,0,0,1,0,0,1,0
240110,1786553432350.402161,0,0,0,1,0,0,1,0
240111,1786553432351.416350,0,0,0,1,0,0,1,0
240112,1786553432352.422136,0,0,0,1,0,0,1,0
240113,1786553432353.429423,0,0,0,1,0,0,1,0
240114,1786553432354.436310,0,0,0,1,0,0,1,0
240115,1786553432355.444999,0,0,0,1,0,0,1,0
240116,1786553432356.452688,0,0,0,1,0,0,1,0
240117,1786553432357.460375,0,0,0,1,0,0,1,0
240118,1786553432358.468060,0,0,0,1,0,0,1,0
240119,1786553432359.476549,0,0,0,1,0,0,1,0
240120,1786553432360.484639,0,0,0,1,0,0,1,0
240121,1786553432361.492226,0,0,0,1,0,0,1,0
240122,1786553432362.507713,0,0,0,1,0,0,1,0
240123,1786553432363.513102,0,0,0,1,0,0,1,0
240124,1786553432364.518489,0,0,0,1,0,0,1,0
240125,1786553432365.527179,0,0,0,1,0,0,1,0
240126,1786553432366.542768,0,0,0,1,0,0,1,0
240127,1786553432367.562855,0,0,0,1,0,0,1,0
240128,1786553432368.555540,0,0,0,1,0,0,1,0
240129,1786553432369.564328,0,0,0,1,0,0,1,0
240130,1786553432370.571614,0,0,0,1,0,0,1,0
240131,1786553432371.580904,0,0,0,1,0,0,1,0
240132,1786553432372.587393,0,0,0,1,0,0,1,0
240133,1786553432373.596079,0,0,0,1,0,0,1,0
240134,1786553432374.602767,0,0,0,1,0,0,1,0
240135,1786553432375.609955,0,0,0,1,0,0,1,0
240136,1786553432376.616543,0,0,0,1,0,0,1,0
240137,1786553432377.624731,0,0,0,1,0,0,1,0
240138,1786553432378.638019,0,0,0,1,0,0,1,0
240139,1786553432379.644308,0,0,0,1,0,0,1,0
240140,1786553432380.651595,0,0,0,1,0,0,1,0
240141,1786553432381.672783,0,0,0,1,0,0,1,0
240142,1786553432382.679269,0,0,0,1,0,0,1,0
240143,1786553432383.683456,0,0,0,1,0,0,1,0
240144,1786553432384.686543,0,0,0,1,0,0,1,0
240145,1786553432385.697932,0,0,0,1,0,0,1,0
240146,1786553432386.702818,0,0,0,1,0,0,1,0
240147,1786553432387.710906,0,0,0,1,0,0,1,0
240148,1786553432388.716394,0,0,0,1,0,0,1,0
240149,1786553432389.739784,0,0,0,1,0,0,1,0
240150,1786553432390.733269,0,0,0,1,0,0,1,0
240151,1786553432391.741057,0,0,0,1,0,0,1,0
240152,1786553432392.748845,0,0,0,1,0,0,1,0
240153,1786553432393.756231,0,0,0,1,0,0,1,0
240154,1786553432394.814123,0,0,0,1,0,0,1,0
240155,1786553432395.781707,0,0,0,1,0,0,1,0
240156,1786553432396.785994,0,0,0,1,0,0,1,0
240157,1786553432398.430638,0,0,0,1,0,0,1,0
240158,1786553432398.837373,0,0,0,1,0,0,1,0
240159,1786553432399.839660,0,0,0,1,0,0,1,0
240160,1786553432400.844148,0,0,0,1,0,0,1,0
240161,1786553432401.850735,0,0,0,1,0,0,1,0
240162,1786553432402.853422,0,0,0,1,0,0,1,0
240163,1786553432403.865109,0,0,0,1,0,0,1,0
240164,1786553432404.880397,0,0,0,1,0,0,1,0
240165,1786553432405.879985,0,0,0,1,0,0,1,0
240166,1786553432406.885571,0,0,0,1,0,0,1,0
240167,1786553432407.893460,0,0,0,1,0,0,1,0
240168,1786553432408.903247,0,0,0,1,0,0,1,0
240169,1786553432409.910735,0,0,0,1,0,0,1,0
240170,1786553432410.926823,0,0,0,1,0,0,1,0
240171,1786553432411.931010,0,0,0,1,0,0,1,0
240172,1786553432412.966401,0,0,0,1,0,0,1,0
240173,1786553432413.961888,0,0,0,1,0,0,1,0
240174,1786553432414.960574,0,0,0,1,0,0,1,0
240175,1786553432415.967762,0,0,0,1,0,0,1,0
240176,1786553432416.974447,0,0,0,1,0,0,1,0
240177,1786553432417.980434,0,0,0,1,0,0,1,0
240178,1786553432418.988123,0,0,0,1,0,0,1,0
240179,1786553432419.996011,0,0,0,1,0,0,1,0
240180,1786553432421.005299,0,0,0,1,0,0,1,0
240181,1786553432422.012084,0,0,0,1,0,0,1,0
240182,1786553432423.021971,0,0,0,1,0,0,1,0
240183,1786553432424.029557,0,0,0,1,0,0,1,0
240184,1786553432425.038745,0,0,0,1,0,0,1,0
240185,1786553432426.046831,0,0,0,1,0,0,1,0
240186,1786553432427.061322,0,0,0,1,0,0,1,0
240187,1786553432428.066609,0,0,0,1,0,0,1,0
240188,1786553432429.093698,0,0,0,1,0,0,1,0
240189,1786553432430.093685,0,0,0,1,0,0,1,0
240190,1786553432431.098172,0,0,0,1,0,0,1,0
240191,1786553432432.104157,0,0,0,1,0,0,1,0
240192,1786553432433.114647,0,0,0,1,0,0,1,0
240193,1786553432434.122635,0,0,0,1,0,0,1,0
240194,1786553432435.127623,0,0,0,1,0,0,1,0
240195,1786553432436.135009,0,0,0,1,0,0,1,0
240196,1786553432437.140196,0,0,0,1,0,0,1,0
240197,1786553432438.146681,0,0,0,1,0,0,1,0
240198,1786553432439.154970,0,0,0,1,0,0,1,0
240199,1786553432440.163757,0,0,0,1,0,0,1,0
240200,1786553432441.172745,0,0,0,1,0,0,1,0
240201,1786553432442.180633,0,0,0,1,0,0,1,0
240202,1786553432443.196721,0,0,0,1,0,0,1,0
240203,1786553432444.206610,0,0,0,1,0,0,1,0
240204,1786553432445.212298,0,0,0,1,0,0,1,0
240205,1786553432446.216985,0,0,0,1,0,0,1,0
240206,1786553432447.223973,0,0,0,1,0,0,1,0
240207,1786553432448.231860,0,0,0,1,0,0,1,0
240208,1786553432449.239249,0,0,0,1,0,0,1,0
240209,1786553432450.247838,0,0,0,1,0,0,1,0
240210,1786553432451.255526,0,0,0,1,0,0,1,0
240211,1786553432452.263614,0,0,0,1,0,0,1,0
240212,1786553432453.273702,0,0,0,1,0,0,1,0
240213,1786553432454.279391,0,0,0,1,0,0,1,0
240214,1786553432455.289678,0,0,0,1,0,0,1,0
240215,1786553432456.295266,0,0,0,1,0,0,1,0
240216,1786553432457.305553,0,0,0,1,0,0,1,0
240217,1786553432458.311440,0,0,0,1,0,0,1,0
240218,1786553432459.322628,0,0,0,1,0,0,1,0
240219,1786553432460.381119,0,0,0,1,0,0,1,0
240220,1786553432461.362806,0,0,0,1,0,0,1,0
240221,1786553432462.357493,0,0,0,1,0,0,1,0
240222,1786553432463.366282,0,0,0,1,0,0,1,0
240223,1786553432464.371469,0,0,0,1,0,0,1,0
240224,1786553432465.391060,0,0,0,1,0,0,1,0
240225,1786553432466.387348,0,0,0,1,0,0,1,0
240226,1786553432467.395736,0,0,0,1,0,0,1,0
240227,1786553432468.403723,0,0,0,1,0,0,1,0
240228,1786553432469.410811,0,0,0,1,0,0,1,0
240229,1786553432470.417699,0,0,0,1,0,0,1,0
240230,1786553432471.428087,0,0,0,1,0,0,1,0
240231,1786553432472.434874,0,0,0,1,0,0,1,0
240232,1786553432473.443262,0,0,0,1,0,0,1,0
240233,1786553432474.454849,0,0,0,1,0,0,1,0
240234,1786553432475.689358,0,0,0,1,0,0,1,0
240235,1786553432476.499229,0,0,0,1,0,0,1,0
240236,1786553432477.513816,0,0,0,1,0,0,1,0
240237,1786553432478.507103,0,0,0,1,0,0,1,0
240238,1786553432479.517489,0,0,0,1,0,0,1,0
240239,1786553432480.522777,0,0,0,1,0,0,1,0
240240,1786553432481.534466,0,0,0,1,0,0,1,0
240241,1786553432482.542353,0,0,0,1,0,0,1,0
240242,1786553432483.549542,0,0,0,1,0,0,1,0
240243,1786553432484.557828,0,0,0,1,0,0,1,0
240244,1786553432485.567915,0,0,0,1,0,0,1,0
240245,1786553432486.576102,0,0,0,1,0,0,1,0
240246,1786553432487.584889,0,0,0,1,0,0,1,0
240247,1786553432488.622778,0,0,0,1,0,0,1,0
240248,1786553432489.651168,0,0,0,1,0,0,1,0
240249,1786553432490.660858,0,0,0,1,0,0,1,0
240250,1786553432491.680246,0,0,0,1,0,0,1,0
240251,1786553432492.647329,0,0,0,1,0,0,1,0
240252,1786553432493.667017,0,0,0,1,0,0,1,0
240253,1786553432494.677907,0,0,0,1,0,0,1,0
240254,1786553432495.688395,0,0,0,1,0,0,1,0
240255,1786553432496.695282,0,0,0,1,0,0,1,0
240256,1786553432497.717670,0,0,0,1,0,0,1,0
240257,1786553432498.722656,0,0,0,1,0,0,1,0
240258,1786553432499.729243,0,0,0,1,0,0,1,0
240259,1786553432500.732731,0,0,0,1,0,0,1,0
240260,1786553432501.740218,0,0,0,1,0,0,1,0
240261,1786553432502.748506,0,0,0,1,0,0,1,0
240262,1786553432503.756495,0,0,0,1,0,0,1,0
240263,1786553432504.802584,0,0,0,1,0,0,1,0
240264,1786553432505.801670,0,0,0,1,0,0,1,0
240265,1786553432506.792357,0,0,0,1,0,0,1,0
240266,1786553432507.814247,0,0,0,1,0,0,1,0
240267,1786553432508.814533,0,0,0,1,0,0,1,0
240268,1786553432509.835621,0,0,0,1,0,0,1,0
240269,1786553432510.837608,0,0,0,1,0,0,1,0
240270,1786553432511.845096,0,0,0,1,0,0,1,0
240271,1786553432512.853085,0,0,0,1,0,0,1,0
240272,1786553432513.862072,0,0,0,1,0,0,1,0
240273,1786553432514.882161,0,0,0,1,0,0,1,0
240274,1786553432515.880048,0,0,0,1,0,0,1,0
240275,1786553432516.885834,0,0,0,1,0,0,1,0
240276,1786553432517.896521,0,0,0,1,0,0,1,0
240277,1786553432518.905009,0,0,0,1,0,0,1,0
240278,1786553432519.921297,0,0,0,1,0,0,1,0
240279,1786553432520.924683,0,0,0,1,0,0,1,0
240280,1786553432521.932670,0,0,0,1,0,0,1,0
240281,1786553432522.938258,0,0,0,1,0,0,1,0
240282,1786553432523.949046,0,0,0,1,0,0,1,0
240283,1786553432524.971535,0,0,0,1,0,0,1,0
240284,1786553432525.975522,0,0,0,1,0,0,1,0
240285,1786553432526.995211,0,0,0,1,0,0,1,0
240286,1786553432527.990897,0,0,0,1,0,0,1,0
240287,1786553432528.993584,0,0,0,1,0,0,1,0
240288,1786553432530.001171,0,0,0,1,0,0,1,0
240289,1786553432531.009760,0,0,0,1,0,0,1,0
240290,1786553432532.021149,0,0,0,1,0,0,1,0
240291,1786553432533.029336,0,0,0,1,0,0,1,0
240292,1786553432534.037723,0,0,0,1,0,0,1,0
240293,1786553432535.046812,0,0,0,1,0,0,1,0
240294,1786553432536.067599,0,0,0,1,0,0,1,0
240295,1786553432537.069286,0,0,0,1,0,0,1,0
240296,1786553432538.075875,0,0,0,1,0,0,1,0
240297,1786553432539.084163,0,0,0,1,0,0,1,0
240298,1786553432540.092150,0,0,0,1,0,0,1,0
240299,1786553432541.108637,0,0,0,1,0,0,1,0
240300,1786553432542.113625,0,0,0,1,0,0,1,0
240301,1786553432543.118913,0,0,0,1,0,0,1,0
240302,1786553432544.128600,0,0,0,1,0,0,1,0
240303,1786553432545.136988,0,0,0,1,0,0,1,0
240304,1786553432546.145177,0,0,0,1,0,0,1,0
240305,1786553432547.154864,0,0,0,1,0,0,1,0
240306,1786553432548.164852,0,0,0,1,0,0,1,0
240307,1786553432549.172739,0,0,0,1,0,0,1,0
240308,1786553432550.181327,0,0,0,1,0,0,1,0
240309,1786553432551.196214,0,0,0,1,0,0,1,0
240310,1786553432552.199700,0,0,0,1,0,0,1,0
240311,1786553432553.207988,0,0,0,1,0,0,1,0
240312,1786553432554.217176,0,0,0,1,0,0,1,0
240313,1786553432555.329672,0,0,0,1,0,0,1,0
240314,1786553432556.325658,0,0,0,1,0,0,1,0
240315,1786553432557.343745,0,0,0,1,0,0,1,0
240316,1786553432558.346831,0,0,0,1,0,0,1,0
240317,1786553432559.354818,0,0,0,1,0,0,1,0
240318,1786553432560.363406,0,0,0,1,0,0,1,0
240319,1786553432561.372194,0,0,0,1,0,0,1,0
240320,1786553432562.382281,0,0,0,1,0,0,1,0
240321,1786553432563.389368,0,0,0,1,0,0,1,0
240322,1786553432564.399457,0,0,0,1,0,0,1,0
240323,1786553432565.410647,0,0,0,1,0,0,1,0
240324,1786553432566.961783,0,0,0,1,0,0,1,0
240325,1786553432567.619037,0,0,0,1,0,0,1,0
240326,1786553432568.466311,0,0,0,1,0,0,1,0
240327,1786553432569.465598,0,0,0,1,0,0,1,0
240328,1786553432570.536793,0,0,0,1,0,0,1,0
240329,1786553432571.485274,0,0,0,1,0,0,1,0
240330,1786553432572.503463,0,0,0,1,0,0,1,0
240331,1786553432573.507149,0,0,0,1,0,0,1,0
240332,1786553432574.529236,0,0,0,1,0,0,1,0
240333,1786553432575.532424,0,0,0,1,0,0,1,0
240334,1786553432576.537911,0,0,0,1,0,0,1,0
240335,1786553432577.545998,0,0,0,1,0,0,1,0
240336,1786553432578.553387,0,0,0,1,0,0,1,0
240337,1786553432579.565175,0,0,0,1,0,0,1,0
240338,1786553432580.574764,0,0,0,1,0,0,1,0
240339,1786553432581.595853,0,0,0,1,0,0,1,0
240340,1786553432582.598241,0,0,0,1,0,0,1,0
240341,1786553432583.604227,0,0,0,1,0,0,1,0
240342,1786553432584.611515,0,0,0,1,0,0,1,0
240343,1786553432585.616803,0,0,0,1,0,0,1,0
240344,1786553432586.624790,0,0,0,1,0,0,1,0
240345,1786553432587.629377,0,0,0,1,0,0,1,0
240346,1786553432588.637664,0,0,0,1,0,0,1,0
240347,1786553432589.650453,0,0,0,1,0,0,1,0
240348,1786553432590.672042,0,0,0,1,0,0,1,0
240349,1786553432591.665128,0,0,0,1,0,0,1,0
240350,1786553432592.672015,0,0,0,1,0,0,1,0
240351,1786553432593.678802,0,0,0,1,0,0,1,0
240352,1786553432594.690690,0,0,0,1,0,0,1,0
240353,1786553432595.694679,0,0,0,1,0,0,1,0
240354,1786553432596.708768,0,0,0,1,0,0,1,0
240355,1786553432597.714355,0,0,0,1,0,0,1,0
240356,1786553432598.723944,0,0,0,1,0,0,1,0
240357,1786553432599.732931,0,0,0,1,0,0,1,0
240358,1786553432600.743719,0,0,0,1,0,0,1,0
240359,1786553432601.752204,0,0,0,1,0,0,1,0
240360,1786553432602.761691,0,0,0,1,0,0,1,0
240361,1786553432603.772079,0,0,0,1,0,0,1,0
